time, speed[km/h], rpm
2024-09-11 00:10:21, 12.0 kilometer_per_hour, 1100.0 revolutions_per_minute
2024-09-11 00:10:21, 12.0 kilometer_per_hour, 1081.25 revolutions_per_minute
2024-09-11 00:10:21, 12.0 kilometer_per_hour, 1060.0 revolutions_per_minute
2024-09-11 00:10:22, 12.0 kilometer_per_hour, 1042.75 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 1040.5 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 1029.5 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 1027.25 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 1016.25 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 990.5 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 974.0 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 967.75 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 959.25 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 942.75 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 936.5 revolutions_per_minute
2024-09-11 00:10:22, 14.0 kilometer_per_hour, 926.5 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 910.75 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 896.75 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 878.0 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 867.75 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 846.0 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 845.25 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 841.25 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 833.5 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 836.5 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 835.75 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 838.25 revolutions_per_minute
2024-09-11 00:10:23, 13.0 kilometer_per_hour, 832.0 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 835.75 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 835.75 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 827.25 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 828.75 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 829.5 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 828.75 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 829.5 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 828.75 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 846.0 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 883.5 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 932.0 revolutions_per_minute
2024-09-11 00:10:24, 13.0 kilometer_per_hour, 960.0 revolutions_per_minute
2024-09-11 00:10:25, 13.0 kilometer_per_hour, 957.0 revolutions_per_minute
2024-09-11 00:10:25, 13.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:10:25, 13.0 kilometer_per_hour, 1075.75 revolutions_per_minute
2024-09-11 00:10:25, 13.0 kilometer_per_hour, 1094.5 revolutions_per_minute
2024-09-11 00:10:25, 12.0 kilometer_per_hour, 1106.25 revolutions_per_minute
2024-09-11 00:10:25, 12.0 kilometer_per_hour, 1119.5 revolutions_per_minute
2024-09-11 00:10:25, 12.0 kilometer_per_hour, 1139.0 revolutions_per_minute
2024-09-11 00:10:25, 12.0 kilometer_per_hour, 1151.5 revolutions_per_minute
2024-09-11 00:10:25, 12.0 kilometer_per_hour, 1157.75 revolutions_per_minute
2024-09-11 00:10:25, 12.0 kilometer_per_hour, 1160.0 revolutions_per_minute
2024-09-11 00:10:25, 14.0 kilometer_per_hour, 1159.25 revolutions_per_minute
2024-09-11 00:10:25, 14.0 kilometer_per_hour, 1160.75 revolutions_per_minute
2024-09-11 00:10:26, 14.0 kilometer_per_hour, 1157.75 revolutions_per_minute
2024-09-11 00:10:26, 14.0 kilometer_per_hour, 1166.25 revolutions_per_minute
2024-09-11 00:10:26, 14.0 kilometer_per_hour, 1167.0 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1180.25 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1196.75 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1211.5 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1226.5 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1235.75 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1245.25 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1252.25 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1257.75 revolutions_per_minute
2024-09-11 00:10:26, 13.0 kilometer_per_hour, 1266.25 revolutions_per_minute
2024-09-11 00:10:27, 13.0 kilometer_per_hour, 1270.25 revolutions_per_minute
2024-09-11 00:10:27, 13.0 kilometer_per_hour, 1285.0 revolutions_per_minute
2024-09-11 00:10:27, 13.0 kilometer_per_hour, 1287.5 revolutions_per_minute
2024-09-11 00:10:27, 15.0 kilometer_per_hour, 1298.25 revolutions_per_minute
2024-09-11 00:10:27, 15.0 kilometer_per_hour, 1303.0 revolutions_per_minute
2024-09-11 00:10:27, 15.0 kilometer_per_hour, 1312.5 revolutions_per_minute
2024-09-11 00:10:27, 15.0 kilometer_per_hour, 1329.5 revolutions_per_minute
2024-09-11 00:10:27, 15.0 kilometer_per_hour, 1342.0 revolutions_per_minute
2024-09-11 00:10:27, 17.0 kilometer_per_hour, 1350.75 revolutions_per_minute
2024-09-11 00:10:27, 17.0 kilometer_per_hour, 1362.5 revolutions_per_minute
2024-09-11 00:10:27, 17.0 kilometer_per_hour, 1371.0 revolutions_per_minute
2024-09-11 00:10:27, 17.0 kilometer_per_hour, 1389.75 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1396.0 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1403.0 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1397.5 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1389.0 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1385.75 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1379.5 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1375.0 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1378.75 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1346.0 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1270.25 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1164.0 revolutions_per_minute
2024-09-11 00:10:28, 17.0 kilometer_per_hour, 1069.5 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 1005.25 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 957.0 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 954.5 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 982.75 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 1004.5 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 1006.25 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 1000.0 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 991.25 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 981.25 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 973.25 revolutions_per_minute
2024-09-11 00:10:29, 17.0 kilometer_per_hour, 964.75 revolutions_per_minute
2024-09-11 00:10:30, 17.0 kilometer_per_hour, 960.75 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 953.75 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 950.0 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 948.25 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 947.5 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 947.5 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 944.5 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 937.5 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 932.0 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 912.5 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 842.75 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 775.0 revolutions_per_minute
2024-09-11 00:10:30, 19.0 kilometer_per_hour, 723.25 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 709.25 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 713.25 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 745.25 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 772.5 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 803.0 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 828.75 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 857.0 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 878.0 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 899.0 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 924.0 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 942.0 revolutions_per_minute
2024-09-11 00:10:31, 18.0 kilometer_per_hour, 960.75 revolutions_per_minute
2024-09-11 00:10:32, 18.0 kilometer_per_hour, 975.75 revolutions_per_minute
2024-09-11 00:10:32, 18.0 kilometer_per_hour, 985.75 revolutions_per_minute
2024-09-11 00:10:32, 18.0 kilometer_per_hour, 990.5 revolutions_per_minute
2024-09-11 00:10:32, 18.0 kilometer_per_hour, 996.0 revolutions_per_minute
2024-09-11 00:10:32, 18.0 kilometer_per_hour, 995.25 revolutions_per_minute
2024-09-11 00:10:32, 20.0 kilometer_per_hour, 991.25 revolutions_per_minute
2024-09-11 00:10:32, 20.0 kilometer_per_hour, 995.25 revolutions_per_minute
2024-09-11 00:10:32, 20.0 kilometer_per_hour, 989.75 revolutions_per_minute
2024-09-11 00:10:32, 20.0 kilometer_per_hour, 989.0 revolutions_per_minute
2024-09-11 00:10:32, 20.0 kilometer_per_hour, 989.0 revolutions_per_minute
2024-09-11 00:10:32, 19.0 kilometer_per_hour, 989.0 revolutions_per_minute
2024-09-11 00:10:33, 19.0 kilometer_per_hour, 984.25 revolutions_per_minute
2024-09-11 00:10:33, 19.0 kilometer_per_hour, 990.5 revolutions_per_minute
2024-09-11 00:10:33, 19.0 kilometer_per_hour, 998.25 revolutions_per_minute
2024-09-11 00:10:33, 19.0 kilometer_per_hour, 1004.5 revolutions_per_minute
2024-09-11 00:10:33, 19.0 kilometer_per_hour, 1007.0 revolutions_per_minute
2024-09-11 00:10:33, 18.0 kilometer_per_hour, 1011.5 revolutions_per_minute
2024-09-11 00:10:33, 18.0 kilometer_per_hour, 1014.75 revolutions_per_minute
2024-09-11 00:10:33, 18.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:10:33, 18.0 kilometer_per_hour, 1016.25 revolutions_per_minute
2024-09-11 00:10:33, 18.0 kilometer_per_hour, 1011.5 revolutions_per_minute
2024-09-11 00:10:33, 20.0 kilometer_per_hour, 1010.75 revolutions_per_minute
2024-09-11 00:10:33, 20.0 kilometer_per_hour, 1010.75 revolutions_per_minute
2024-09-11 00:10:34, 20.0 kilometer_per_hour, 1014.0 revolutions_per_minute
2024-09-11 00:10:34, 20.0 kilometer_per_hour, 1010.75 revolutions_per_minute
2024-09-11 00:10:34, 20.0 kilometer_per_hour, 1006.25 revolutions_per_minute
2024-09-11 00:10:34, 20.0 kilometer_per_hour, 1004.5 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 1002.25 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 997.5 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 1001.5 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 1002.25 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 998.25 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 995.25 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 996.0 revolutions_per_minute
2024-09-11 00:10:34, 19.0 kilometer_per_hour, 993.75 revolutions_per_minute
2024-09-11 00:10:35, 19.0 kilometer_per_hour, 989.75 revolutions_per_minute
2024-09-11 00:10:35, 19.0 kilometer_per_hour, 995.25 revolutions_per_minute
2024-09-11 00:10:35, 19.0 kilometer_per_hour, 995.25 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 996.0 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 996.0 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 994.5 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 989.75 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 987.5 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 995.25 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 992.75 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 995.25 revolutions_per_minute
2024-09-11 00:10:35, 21.0 kilometer_per_hour, 1005.25 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1002.25 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 999.0 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1001.5 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1003.0 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1004.5 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1006.25 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1008.5 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1006.25 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1006.25 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1009.25 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1011.5 revolutions_per_minute
2024-09-11 00:10:36, 21.0 kilometer_per_hour, 1018.75 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1025.75 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1030.25 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1037.5 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1042.0 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1045.25 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1050.0 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1047.5 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1048.25 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1053.0 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1051.5 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1057.0 revolutions_per_minute
2024-09-11 00:10:37, 21.0 kilometer_per_hour, 1079.5 revolutions_per_minute
2024-09-11 00:10:38, 21.0 kilometer_per_hour, 1114.75 revolutions_per_minute
2024-09-11 00:10:38, 23.0 kilometer_per_hour, 1157.75 revolutions_per_minute
2024-09-11 00:10:38, 23.0 kilometer_per_hour, 1199.0 revolutions_per_minute
2024-09-11 00:10:38, 23.0 kilometer_per_hour, 1237.5 revolutions_per_minute
2024-09-11 00:10:38, 23.0 kilometer_per_hour, 1264.0 revolutions_per_minute
2024-09-11 00:10:38, 23.0 kilometer_per_hour, 1275.75 revolutions_per_minute
2024-09-11 00:10:38, 23.0 kilometer_per_hour, 1279.5 revolutions_per_minute
2024-09-11 00:10:38, 22.0 kilometer_per_hour, 1287.5 revolutions_per_minute
2024-09-11 00:10:38, 22.0 kilometer_per_hour, 1276.5 revolutions_per_minute
2024-09-11 00:10:38, 22.0 kilometer_per_hour, 1271.0 revolutions_per_minute
2024-09-11 00:10:38, 22.0 kilometer_per_hour, 1263.25 revolutions_per_minute
2024-09-11 00:10:38, 22.0 kilometer_per_hour, 1262.5 revolutions_per_minute
2024-09-11 00:10:39, 22.0 kilometer_per_hour, 1260.75 revolutions_per_minute
2024-09-11 00:10:39, 22.0 kilometer_per_hour, 1254.5 revolutions_per_minute
2024-09-11 00:10:39, 22.0 kilometer_per_hour, 1246.0 revolutions_per_minute
2024-09-11 00:10:39, 22.0 kilometer_per_hour, 1238.25 revolutions_per_minute
2024-09-11 00:10:39, 22.0 kilometer_per_hour, 1228.0 revolutions_per_minute
2024-09-11 00:10:39, 22.0 kilometer_per_hour, 1222.5 revolutions_per_minute
2024-09-11 00:10:39, 24.0 kilometer_per_hour, 1196.0 revolutions_per_minute
2024-09-11 00:10:39, 24.0 kilometer_per_hour, 1154.5 revolutions_per_minute
2024-09-11 00:10:39, 24.0 kilometer_per_hour, 1115.5 revolutions_per_minute
2024-09-11 00:10:39, 24.0 kilometer_per_hour, 1096.75 revolutions_per_minute
2024-09-11 00:10:39, 24.0 kilometer_per_hour, 1087.5 revolutions_per_minute
2024-09-11 00:10:39, 24.0 kilometer_per_hour, 1085.0 revolutions_per_minute
2024-09-11 00:10:40, 24.0 kilometer_per_hour, 1092.0 revolutions_per_minute
2024-09-11 00:10:40, 24.0 kilometer_per_hour, 1096.0 revolutions_per_minute
2024-09-11 00:10:40, 24.0 kilometer_per_hour, 1107.75 revolutions_per_minute
2024-09-11 00:10:40, 24.0 kilometer_per_hour, 1123.25 revolutions_per_minute
2024-09-11 00:10:40, 24.0 kilometer_per_hour, 1137.5 revolutions_per_minute
2024-09-11 00:10:40, 26.0 kilometer_per_hour, 1142.75 revolutions_per_minute
2024-09-11 00:10:40, 26.0 kilometer_per_hour, 1149.0 revolutions_per_minute
2024-09-11 00:10:40, 26.0 kilometer_per_hour, 1155.25 revolutions_per_minute
2024-09-11 00:10:40, 26.0 kilometer_per_hour, 1164.75 revolutions_per_minute
2024-09-11 00:10:40, 26.0 kilometer_per_hour, 1154.5 revolutions_per_minute
2024-09-11 00:10:40, 26.0 kilometer_per_hour, 1146.75 revolutions_per_minute
2024-09-11 00:10:40, 25.0 kilometer_per_hour, 1146.75 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1132.75 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1115.5 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1099.0 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1069.5 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1050.75 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1036.5 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1025.0 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1021.75 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1019.5 revolutions_per_minute
2024-09-11 00:10:41, 25.0 kilometer_per_hour, 1017.0 revolutions_per_minute
2024-09-11 00:10:41, 27.0 kilometer_per_hour, 1012.5 revolutions_per_minute
2024-09-11 00:10:41, 27.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1013.25 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1017.0 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1013.25 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1009.25 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1020.25 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1015.5 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1014.75 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1012.5 revolutions_per_minute
2024-09-11 00:10:42, 27.0 kilometer_per_hour, 1014.0 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1017.75 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1021.0 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1019.5 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1018.75 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1021.75 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1021.75 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1024.0 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1023.25 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1028.0 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1025.75 revolutions_per_minute
2024-09-11 00:10:43, 27.0 kilometer_per_hour, 1030.25 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1032.0 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1036.5 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1030.25 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1036.5 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1035.75 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1036.5 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1034.25 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1037.5 revolutions_per_minute
2024-09-11 00:10:44, 27.0 kilometer_per_hour, 1036.5 revolutions_per_minute
